id,PeriodoInforme,RUT,RazonSocial,Planta,PuntoDeDescarga,CuerpoReceptor,Norma,Muestra,Parametro,Unidad,ValorReportado,TipoDeControl,Laboratorio,UnidadFiscalizable,departamento,ComunaId,comuna,NombreCategoria,NombreSubCategoria,Direccion,NumeroRCA,FechaRCA
62,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906605,pH,Unidad,806.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
63,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906606,pH,Unidad,807.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
64,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906607,pH,Unidad,808.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
65,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906608,pH,Unidad,808.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
66,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906609,pH,Unidad,808.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
67,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906610,pH,Unidad,81.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
68,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906611,pH,Unidad,81.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
69,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906612,pH,Unidad,81.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
70,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906613,pH,Unidad,812.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
71,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906614,pH,Unidad,812.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
72,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906615,pH,Unidad,81.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
73,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906616,pH,Unidad,808.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
74,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906617,pH,Unidad,808.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
75,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906618,pH,Unidad,807.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
76,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906619,pH,Unidad,806.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
77,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906620,pH,Unidad,805.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
78,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906621,pH,Unidad,804.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
79,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906622,pH,Unidad,802.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
80,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906623,pH,Unidad,80.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
81,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906624,pH,Unidad,801.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
82,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906625,pH,Unidad,799.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
83,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906626,pH,Unidad,799.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
84,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906627,pH,Unidad,799.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
85,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906628,pH,Unidad,805.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
86,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906629,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
87,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906630,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
88,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906631,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
89,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906632,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
90,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906633,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
91,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906634,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
92,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906635,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
93,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906636,Caudal,m3/dia,6298000.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
94,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906637,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
95,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906638,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
96,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906639,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
97,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906640,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
98,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906641,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
99,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906642,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
100,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906643,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
101,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906644,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
102,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906645,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
103,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906646,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
104,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906647,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
105,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906648,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
106,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906649,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
107,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906650,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
108,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906651,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
109,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906652,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
110,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906653,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
111,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906654,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
112,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906655,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
113,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906656,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
114,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906657,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
115,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906658,Caudal,m3/dia,5794160.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
116,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,5906659,Caudal,m3/dia,6046080.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
117,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,163346,Sulfuro,mg/L,1.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
118,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,163346,Aceites y Grasas,mg/L,5.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
119,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,163346,Fluoruro,mg/L,147.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
120,01-01-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,163346,Níquel,mg/L,14.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
